244|190|10.10.2016 10:13:56
Íà÷àëî äíÿ 247, ìàíåâðèðóåì ñ dV = 0,14ê ÊÎ ñ íîìåðîì 11
248|11|10.10.2016 10:14:03
251|3|10.10.2016 10:14:07
Íà÷àëî äíÿ 253, ìàíåâðèðóåì ñ dV = -0,78ê ÊÎ ñ íîìåðîì 128
254|128|10.10.2016 10:14:12
Íà÷àëî äíÿ 259, ìàíåâðèðóåì ñ dV = -0,92ê ÊÎ ñ íîìåðîì 203
259|203|10.10.2016 10:14:21
263|145|10.10.2016 10:14:24
Íà÷àëî äíÿ 265, ìàíåâðèðóåì ñ dV = 0,63ê ÊÎ ñ íîìåðîì 196
266|196|10.10.2016 10:14:28
270|60|10.10.2016 10:14:31
274|4|10.10.2016 10:14:36
Íà÷àëî äíÿ 277, ìàíåâðèðóåì ñ dV = 0,16ê ÊÎ ñ íîìåðîì 96
278|96|10.10.2016 10:14:40
281|51|10.10.2016 10:14:42
Íà÷àëî äíÿ 283, ìàíåâðèðóåì ñ dV = -1,39ê ÊÎ ñ íîìåðîì 50
283|50|10.10.2016 10:14:46
Íà÷àëî äíÿ 286, ìàíåâðèðóåì ñ dV = 0,88ê ÊÎ ñ íîìåðîì 97
287|97|10.10.2016 10:14:51
314|124|10.10.2016 10:15:21
321|73|10.10.2016 10:15:27
Íà÷àëî äíÿ 328, ìàíåâðèðóåì ñ dV = 0,65ê ÊÎ ñ íîìåðîì 183
329|183|10.10.2016 10:15:36
Íà÷àëî äíÿ 355, ìàíåâðèðóåì ñ dV = 0,93ê ÊÎ ñ íîìåðîì 182
356|182|10.10.2016 10:16:04
Èòîãî ñôîòîãðàôèðîâàíî 183 ÊÎ
